Commit;Author;DOW;Month;DOM;Hour;Minute;Second;Year;TZ
16128a670645ab63b308cf573ed9d4a97fa96aa6;Dennis Yurichev;Fri;Mar;2;09;45;27;2018;+0200
9e97ef8deda923821c51adda2a94c6338c1159f0;Dennis Yurichev;Wed;Feb;28;01;15;50;2018;+0200
a85de1788b272e40337f20032358c2fe58648687;Marc Remy;Tue;Feb;27;23;58;37;2018;+0100
bbcc2df1e59cb0cce35f4fb71eff3369bce8c4a3;Dennis Yurichev;Tue;Feb;27;21;18;56;2018;+0200
28b7e6c96ca5b2b75150a3dd84b814be6121cc72;Dennis Yurichev;Tue;Feb;27;07;25;28;2018;+0200
97cb09f1cbcc83800055107dc5a0c3e8bf2a5208;Marc Remy;Tue;Feb;27;06;08;40;2018;+0100
c70610a23e84ec0d1e563d05b8047d15dcf20520;Marc Remy;Tue;Feb;27;06;07;34;2018;+0100
3437d0d7222096ba649e6bbeed0e939a17d95684;Dennis Yurichev;Tue;Feb;27;05;22;23;2018;+0200
05e7fe395d8ecc4dae5a96b97055f7737ee4b820;Dennis Yurichev;Mon;Feb;26;23;28;03;2018;+0200
119edea3b1498bece7f3533f1828b09263a8b614;Dennis Yurichev;Sun;Feb;25;17;34;06;2018;+0200
d56c61794f097d0158131658105c119f501d140a;Dennis Yurichev;Tue;Feb;20;17;11;10;2018;+0200
e0981f884130be16f0578afc34aa973e35fec687;Dennis Yurichev;Sun;Feb;11;04;47;01;2018;+0200
f746ae287e8cfe3df5c2c8a1f9bb1af5453747e4;Dennis Yurichev;Sat;Feb;10;06;46;08;2018;+0200
44d5e9525a66025af05e01a93d80e33a61bd6132;Dennis Yurichev;Sat;Feb;10;06;45;46;2018;+0200
24ac4cbbabb33a79fa23d3a8a4b096330eda39ec;Dennis Yurichev;Fri;Feb;9;03;08;03;2018;+0200
c49f9fc67c024befb95658e0dd28635a8cc3e619;Marc Remy;Thu;Feb;8;02;10;03;2018;+0100
5979bb4517428528f3ae7366edd728a2280370f8;Dennis Yurichev;Tue;Feb;6;06;22;17;2018;+0200
b6f427b8aa911391d4dabf7fb4757fa1e048be3f;Marc Remy;Tue;Feb;6;00;01;38;2018;+0100
9a48c76ffd139e179bab067353741be68945ecc4;Dennis Yurichev;Mon;Feb;5;22;34;02;2018;+0200
91ca5ba311f38a082354fd692417161684438e45;Dennis Yurichev;Sun;Feb;4;18;46;25;2018;+0200
a6316efba48cdace9d8232a6da9fe481f414e281;Dennis Yurichev;Sun;Feb;4;10;12;57;2018;+0200
c74874b1aa81b52aec4e553c6f9d6c306c0c9638;Dennis Yurichev;Sun;Feb;4;03;37;51;2018;+0200
7f5908221c0d373a87c062636e21a40d577cfa13;Dennis Yurichev;Sat;Feb;3;17;50;44;2018;+0200
bd8b9c9ec5d4d94acb9433c59c53cd95b6d2a027;Dennis Yurichev;Fri;Feb;2;15;56;14;2018;+0200
9775817d965a3110b513931184972be2234f8012;Dennis Yurichev;Fri;Feb;2;15;23;26;2018;+0200
46c18a13845e9dea055ab5ef92b1f6469fbb3b48;Dennis Yurichev;Wed;Jan;31;12;03;40;2018;+0200
38bb5f83b8554540b1f341d87762cbc884f34139;Marc Remy;Tue;Jan;30;04;40;03;2018;+0100
a3ff1a8ec594db2bfab7ce8c106319978d9b59ea;Dennis Yurichev;Mon;Jan;29;22;30;21;2018;+0200
02f3254f09036b093bb89d737625971fcf449912;DSiekmeier;Mon;Jan;29;21;25;38;2018;+0100
1cf4bc8bafeca01e282faeb97a20488610aa3da3;DSiekmeier;Mon;Jan;29;21;25;27;2018;+0100
722a4b5a8cebb077733d0aeb7f843f68e774c596;Dennis Yurichev;Mon;Jan;29;22;19;30;2018;+0200
6ee1aa473b988129dc8ec8dbc1de96ad0ca29570;Marc Remy;Mon;Jan;29;20;50;11;2018;+0100
17c1082ab57aff430a9a1320a8be8c5cdcd05c06;Dennis Yurichev;Mon;Jan;29;12;01;56;2018;+0200
7f60e46cfe93a838b7a7a8e65d1faf282bba553e;Dennis Yurichev;Mon;Jan;29;12;01;50;2018;+0200
2512af51d87973b903bf954765cf1140d52552b5;Dennis Yurichev;Mon;Jan;29;12;01;45;2018;+0200
c863ca39005c8216c26c76f8f317c6bf44704d15;Marc Remy;Mon;Jan;29;06;36;49;2018;+0100
e5bed2487e71a49adec375766ad6392bab79664b;Dennis Yurichev;Wed;Jan;24;12;38;32;2018;+0200
c5dd2615b650c3db912975570481046b1df4dfc1;Marc Remy;Wed;Jan;24;03;40;09;2018;+0100
acafe0b192c05aa3e398214afd638e35c15b9ad3;Dennis Yurichev;Tue;Jan;23;10;41;52;2018;+0200
367068cae365680eff7edfb691801d3a7fbac642;Marc Remy;Tue;Jan;23;08;05;06;2018;+0100
d149de68691274e3e1415a483a737cb25ccae29a;Marc Remy;Tue;Jan;23;04;13;56;2018;+0100
fd7181ef53df9c5912470c471756627dcb4d2ec1;Dennis Yurichev;Tue;Jan;23;02;57;31;2018;+0200
2d8143952dab8fd884e62b5b4c9a1a25dd83920b;Dennis Yurichev;Tue;Jan;23;02;55;51;2018;+0200
334d9bb82fd7dd78568fb364c773dbaa9f4fccde;DSiekmeier;Sun;Jan;21;23;22;20;2018;+0100
f1454a1aff5b28e5cadee65afdd3d71856dcad27;DSiekmeier;Sun;Jan;21;23;10;31;2018;+0100
8bafb766020372f2d2cd78f2e1d392d22adc45b5;DSiekmeier;Sun;Jan;21;22;54;48;2018;+0100
6ef52d4eabe504f2ce54f69da10993fd2b4dbc19;DSiekmeier;Sun;Jan;21;18;11;39;2018;+0100
32ab21b36646a809ebd2d7d9677ea766c9581f65;Dennis Yurichev;Thu;Jan;18;01;37;18;2018;+0200
dca02ae1890b1689b4631b52f433bb140b878f13;DSiekmeier;Wed;Jan;17;21;59;20;2018;+0100
253fb96781246af2257a28f7903257f7452ad4db;DSiekmeier;Wed;Jan;17;21;42;20;2018;+0100
95f07abefaf7374da3e9321b5bb6a5e296524146;DSiekmeier;Wed;Jan;17;21;31;47;2018;+0100
c6a5070f62934df66b6e31c0a3cc55cfaf8f5318;DSiekmeier;Wed;Jan;17;21;26;02;2018;+0100
032c196e7faed78e38238269725bf7275287b606;Dennis Yurichev;Wed;Jan;17;18;49;59;2018;+0200
35b430f0c8c83facecb2e09df68fbe5cfdc6c869;Dennis Yurichev;Wed;Jan;17;18;46;44;2018;+0200
6827865999c97dddb10cad0e281ebcec58c6223b;Dennis Yurichev;Wed;Jan;17;18;20;01;2018;+0200
07d037aab9d9bb3273359f56673d9cd5848ed5fe;Dennis Yurichev;Mon;Jan;15;21;53;35;2018;+0200
a40572ad27fe7116c5b3e7b36d5aeb887e75888e;Dennis Yurichev;Sat;Jan;13;02;14;27;2018;+0200
20082dc6bf85c160901acb956c90f8d67dd0624d;DSiekmeier;Fri;Jan;12;23;55;34;2018;+0100
45b2038af58011877ba1ffcc9ed6f44a0da40b47;Dennis Yurichev;Wed;Jan;10;07;04;26;2018;+0200
de29ea39476956cc847d8c4899abfd302d718039;Dennis Yurichev;Wed;Jan;10;07;04;03;2018;+0200
098d06af0daee28eaa2eb21e8751a08a448e247b;Dennis Yurichev;Wed;Jan;10;07;03;44;2018;+0200
4397fcd06e46ac4f9b6dc22151de35494ea2367e;Marc Remy;Tue;Jan;9;21;53;26;2018;+0100
782f64cfadd8ba544718bd79e5318b469c6f9161;Marc Remy;Tue;Jan;9;21;40;54;2018;+0100
ec9ac71136572d3724c979859c138973812e2ddb;DSiekmeier;Tue;Jan;9;17;39;14;2018;+0100
7be2268c0937fb0bb3cfc2aa00a8ae1d3414f366;DSiekmeier;Tue;Jan;9;17;30;20;2018;+0100
4a506b6a7d60067a5566eed357f4940d0a5ab7ce;Dennis Yurichev;Mon;Jan;8;08;41;42;2018;+0200
1b109718e32560daa90ab77b7188e871b691400c;Marc Remy;Mon;Jan;8;06;53;35;2018;+0100
236b415e3c67303e6eaca7c10f56bb20e7aac3fa;Marc Remy;Sun;Jan;7;22;05;23;2018;+0100
c5c8744a9d353b0a07f4f03258ebb544cf97bccd;Dennis Yurichev;Sat;Jan;6;04;33;21;2018;+0200
4c90ea050a0443b17709130e89e198540eb295ed;Dennis Yurichev;Mon;Dec;25;23;02;15;2017;+0200
5e25e92683c6937538aba45d833795234af55f8e;Dennis Yurichev;Sun;Dec;24;20;56;18;2017;+0200
67c64e413a7ddc8859d77dbb68ba2dd178aefd26;Marc Remy;Sun;Dec;24;02;31;47;2017;+0100
0b323d77f460cdd8b453df9c04e9915b223aad55;Dennis Yurichev;Sat;Dec;23;22;53;57;2017;+0200
287f0ef28817c1ffcf6b7232c7d55024e7a324f5;Marc Remy;Sat;Dec;23;18;21;41;2017;+0100
a71f4356e7ad0d011c02abe8d1e147fab5a3cdde;Dennis Yurichev;Sat;Dec;23;12;35;18;2017;+0200
de1867604e3fa7b5efe3e85d657cd9d16332e64b;Marc Remy;Fri;Dec;22;20;01;18;2017;+0100
7d95c88b9ac1f7c4edfac989c6fb974c801e701e;Dennis Yurichev;Thu;Dec;21;22;03;42;2017;+0200
03ff0b9452bbbc1f2ad243f92d108356f5cd1613;Marc Remy;Thu;Dec;21;20;58;10;2017;+0100
1e79020212c3b8be59ee57a08a1b99d599124b10;Dennis Yurichev;Thu;Dec;21;09;10;02;2017;+0200
fe99386c7992a2991200c6403c72bc98283efae0;Marc Remy;Thu;Dec;21;03;29;44;2017;+0100
00318a10e6d7a14efed65ceb90e5198e39dd186a;Dennis Yurichev;Wed;Dec;20;11;43;41;2017;+0200
51889c6530080e088b2981726041858a5c17a0a0;Marc Remy;Wed;Dec;20;06;05;54;2017;+0100
95f96666aa8d2bbb0eebd86967a43b48927406a0;Marc Remy;Wed;Dec;20;05;45;57;2017;+0100
ab3ebb80eb96438246a33952e4d2abeb0768e8df;Marc Remy;Tue;Dec;19;21;29;44;2017;+0100
ed39a22fc3c669c7dc99f611a236c46c7496b1ed;Dennis Yurichev;Mon;Dec;18;00;03;44;2017;+0200
4b0c17ccc19d26b4872e27880edd24227d3334d9;Dennis Yurichev;Sun;Dec;17;23;18;34;2017;+0200
2874e5a6b6b4036d13b9aed428408866a84f8171;Dennis Yurichev;Sun;Dec;17;23;14;55;2017;+0200
d7fe818d527a327dad61ab85cef253e4952b7520;Dennis Yurichev;Sun;Dec;17;23;14;42;2017;+0200
00b8c8923b04e5f79c1af5f2d7ef952250698acc;Dennis Yurichev;Sun;Dec;17;23;13;24;2017;+0200
b0d3e9d76d44bbf4f2a2ed0ae5e5df4bcb14b0af;bLandais;Sun;Dec;17;20;35;06;2017;+0100
8f8816226f5bd8adcb0c4aada36366345ec5b021;bLandais;Sun;Dec;17;20;29;02;2017;+0100
e2401f34eb4901f21c7badaba7f66e267ad6bfe8;Marc Remy;Fri;Dec;15;20;42;19;2017;+0100
5c2fd90d56efcc26b213746981ff64f255f44e5c;Marc Remy;Sat;Dec;16;18;14;35;2017;+0100
723eecdf0332051035edaa63c45d766c2891cfc4;Marc Remy;Fri;Dec;15;20;26;10;2017;+0100
3100f82369a6efd1716cac8ab09bae5a5c3ee9f7;Marc Remy;Fri;Dec;15;20;25;25;2017;+0100
1d42ffcc4913df74a365ecb19cd1a9f1ff1f5bdd;Dennis Yurichev;Fri;Dec;15;06;48;25;2017;+0200
f9bdf02daffdc6a9080c94e0ac5973ade130f0ee;Marc Remy;Fri;Dec;15;03;43;55;2017;+0100
ea68f681fd085deacf3ddc32294dc26193e78aa8;Dennis Yurichev;Thu;Dec;14;09;14;56;2017;+0200
5d9f07f18e6785eee514a419d385ceac90febf70;Dennis Yurichev;Thu;Dec;14;06;14;37;2017;+0200
6bb643eedaf36470dd5df0f02e4b96c50480c5c8;Dennis Yurichev;Thu;Dec;14;05;36;56;2017;+0200
392ed51c94f872c6b79bb27cf81e63baa94242d6;Dennis Yurichev;Thu;Dec;14;05;36;48;2017;+0200
95c4d1b2091b25c78945dd37e66a41dae4dcf6fb;Dennis Yurichev;Thu;Dec;14;05;25;17;2017;+0200
77a1365df412ea0288a9fb80837b0dc0ad4b944f;Marc Remy;Wed;Dec;13;21;19;46;2017;+0100
b68192029c6f7a300da02fadd923c0e9a92594b5;Marc Remy;Wed;Dec;13;20;29;50;2017;+0100
e3815ee4bf19f266fff2505ac5986f9981c72482;Dennis Yurichev;Sat;Dec;9;15;33;35;2017;+0200
27391952b4d3f9d9f8e875996095c85ea01fe219;Dennis Yurichev;Sat;Dec;9;15;33;18;2017;+0200
6a50ab08a15445b865da46fd53da2c73f8019c50;Marc Remy;Sat;Dec;9;11;20;25;2017;+0100
9cb11ba34bb5f0714740276f05ff157781e2a9be;Marc Remy;Fri;Dec;8;23;33;19;2017;+0100
d1fb7c48c4cec84413db751baca45d3418cbe385;Dennis Yurichev;Sat;Dec;9;01;04;23;2017;+0200
9b8ce15c09a7cfc7a5dc806edf744195ecd838a0;Dennis Yurichev;Sat;Dec;9;01;04;08;2017;+0200
50a2099acdc48f74276abd30f41a495c6ddbaaf1;shmz;Fri;Dec;8;20;01;01;2017;+0900
04abd015e221937e587ceac27710f5eb44a5c947;shmz;Wed;Dec;6;23;02;15;2017;+0900
823631b03b14efc56cba3730fe6f7dc691f73746;shmz;Wed;Dec;6;21;20;15;2017;+0900
ef60e9b9b1a104e7fcab4a1918f16510891b909a;shmz;Wed;Dec;6;18;35;59;2017;+0900
57efef84f22a6f08be15f881a6224df7f317495f;shmz;Wed;Dec;6;13;24;37;2017;+0900
6eeb1a793bf28c8b9a5776b8957938593c895053;shmz;Wed;Dec;6;13;23;44;2017;+0900
0bf5eb2ec4daeaf5f14e02aa0a1b7feb3525230c;Dennis Yurichev;Thu;Dec;7;22;38;54;2017;+0200
b573dcfe5956f7bf8641f68167c9e2d5160a7086;Dennis Yurichev;Thu;Dec;7;22;38;40;2017;+0200
30faec32cf950ec5ef25a3d58e608771d2e071bf;Dennis Yurichev;Thu;Dec;7;22;38;15;2017;+0200
45b0385a5a5a5d4084d101c3f257b3380c7b7885;BlueSkeye;Thu;Dec;7;21;10;35;2017;+0100
203fb30a5607248c7215a2a84a7e92fac2a8826b;Marc Remy;Thu;Dec;7;20;40;09;2017;+0100
1256e285b4bae636381206da95b04ac83964c5a8;BlueSkeye;Thu;Dec;7;20;00;33;2017;+0100
c57ff58b9917f266496ff25cb021248238664783;Dennis Yurichev;Tue;Dec;5;22;19;22;2017;+0200
8f89954b6a0955ea385bcdcc753915c8012a7fa0;Marc Remy;Tue;Dec;5;21;02;36;2017;+0100
c5730102a9abd29c810f9a77201181799963f10a;Dennis Yurichev;Tue;Dec;5;09;35;07;2017;+0200
d4838a6fc9060758bd3c43dfd5d3bb09fdbeb046;shmz;Tue;Dec;5;15;47;57;2017;+0900
82bbffbfcbebb881f99ad7bb9a309ec878fe6715;shmz;Mon;Dec;4;20;58;57;2017;+0900
f5ab884bda4142e9b8f9039ed3142c6313acab5f;Dennis Yurichev;Tue;Dec;5;02;48;23;2017;+0200
7e025b1b7ecf5ca52d1e9f4fcce9170181ce71e3;Dennis Yurichev;Mon;Dec;4;23;18;11;2017;+0200
644d5556e976b06fa9225214d7a7570f5d195a3e;Marc Remy;Mon;Dec;4;19;43;39;2017;+0100
39e9b2613442648829a54d534c1491b54adc996f;Dennis Yurichev;Mon;Dec;4;14;18;15;2017;+0200
feb12e9cc33f10e5f407e86648cdfce948426d53;shmz;Mon;Dec;4;20;08;08;2017;+0900
8823e4ac4ef26d019bcdb2732c4f61a2e974c879;shmz;Mon;Dec;4;17;46;43;2017;+0900
38a786b53b1fe80280b060277b6fa3da81c39822;Dennis Yurichev;Mon;Dec;4;10;47;49;2017;+0200
45972477fe3eab576e4c6983a6d5f04ae0297efb;Dennis Yurichev;Mon;Dec;4;10;47;43;2017;+0200
628054606c56e6928e6b6a87faf509be5606e06f;Dennis Yurichev;Mon;Dec;4;10;44;29;2017;+0200
5c9e504d6b9f71caafb4987142eb28d17d6f6aa4;shmz;Mon;Dec;4;17;19;51;2017;+0900
7085693b08d9770bbf1fc918f2cea978cc653b78;shmz;Fri;Dec;1;21;40;59;2017;+0900
918d2909712d6d3135f4afcb64284613a78d735d;shmz;Fri;Dec;1;21;00;57;2017;+0900
280ce7cdfa76732d288cf5576f11f1ef07368a9d;Dennis Yurichev;Mon;Dec;4;00;25;30;2017;+0200
9ac6f3e9aec6968792ace12a2715135d8713f55d;Marc Remy;Sun;Dec;3;21;30;19;2017;+0100
86caae859cb3ed7935dd53ca6c8a0ce3a2af050a;Dennis Yurichev;Sat;Dec;2;15;24;10;2017;+0200
14dfb6b6d92ac3d5215683a52c4a4d2686e6e61b;Dennis Yurichev;Sat;Dec;2;15;23;53;2017;+0200
02bdee2c73d333c824f435b82dc05f3e3e542047;Rafael;Fri;Dec;1;19;59;53;2017;-0300
174c7413641bad71c1761d2c3f251fc9b54499be;Marc Remy;Fri;Dec;1;22;31;07;2017;+0100
629930c74a6fafa99b5c81aacd86bcfdf36512f7;Marc Remy;Fri;Dec;1;22;26;10;2017;+0100
19e64828cee9e45a48b27f9e1d0ab8c88b7c0f64;Marc Remy;Fri;Dec;1;04;39;26;2017;+0100
641fc1669d2d131b96feff246a4881935dc2a3fd;Dennis Yurichev;Thu;Nov;30;22;45;00;2017;+0200
817ac55a27e779c70329f143a6e8b44f4df0128e;Marc Remy;Thu;Nov;30;20;26;37;2017;+0100
1093e4bfd1c55c9586303eef61f3ed207889f6db;Marc Remy;Thu;Nov;30;20;04;52;2017;+0100
98c5fd6cc7514665850adc0f06ce492177003f1d;Dennis Yurichev;Thu;Nov;30;13;13;55;2017;+0200
9d0de3d2dd7805b9a3bfa1b7371c7f152b44d736;Dennis Yurichev;Thu;Nov;30;12;45;15;2017;+0200
128cf143858a7d661bc41d55add63e9ec32252ce;Dennis Yurichev;Thu;Nov;30;12;45;02;2017;+0200
93bc35f5921a14a58b731b717335daae5aaf9129;Dennis Yurichev;Thu;Nov;30;12;41;55;2017;+0200
11917fcc1d8477914bcf49f15129691527b20dbb;Dennis Yurichev;Thu;Nov;30;12;40;30;2017;+0200
7abdba2fd91073e3191424bcd27b3eca90a87669;Marc Remy;Thu;Nov;30;05;24;21;2017;+0100
43341d9f418e8667ece445db965b233070d2c4b6;Marc Remy;Thu;Nov;30;04;56;24;2017;+0100
280f941cfb654c29536105cf88837d581f570d97;Marc Remy;Thu;Nov;30;04;29;21;2017;+0100
0f030073d3c1898c9ce7375d9e02ec7ac6e6141a;BlueSkeye;Wed;Nov;29;23;05;19;2017;+0100
5fa8972e923b731ec5bd3be05dc8248d389a8619;BlueSkeye;Wed;Nov;29;22;32;34;2017;+0100
e70a3755b7130b65f9b25729c9d7493a378d681f;BlueSkeye;Wed;Nov;29;22;29;24;2017;+0100
c13c9d4caafdba494e0c1655dcf2cee71b7bba88;BlueSkeye;Wed;Nov;29;21;20;51;2017;+0100
35dae44001bafbce72c669cfabee120176ba4981;Dennis Yurichev;Wed;Nov;29;21;05;17;2017;+0200
e778de667f630a6662b0bb61dbcab39312afbe90;Marc Remy;Wed;Nov;29;20;01;54;2017;+0100
120bea90bee84dc2532c1667b0956374df699402;Dennis Yurichev;Wed;Nov;29;11;55;58;2017;+0200
6a6c9ecbd2ac6a5642abbde304b519ad4133165d;Dennis Yurichev;Wed;Nov;29;11;55;31;2017;+0200
198527a996f9f8c8ac05f05790d5b4d050ad788d;Marc Remy;Tue;Nov;28;21;58;26;2017;+0100
648939fb49d810208bb754b57e3e5000386fa399;BlueSkeye;Tue;Nov;28;21;38;12;2017;+0100
274e5051762a306ad4d89b1204ccde607fb9f2a6;BlueSkeye;Tue;Nov;28;21;11;04;2017;+0100
e905b0065050ab9f293fc754c5853b38832935aa;BlueSkeye;Tue;Nov;28;21;10;34;2017;+0100
20435f856e48cebca12455f2e4deba790595d1c2;Dennis Yurichev;Tue;Nov;28;21;34;17;2017;+0200
6fb7f45863b376564d6f159859c5b85682c94ae2;BlueSkeye;Tue;Nov;28;20;26;10;2017;+0100
710115bfb3579f7369c59befeef8c2b17ad3b57b;BlueSkeye;Tue;Nov;28;20;25;06;2017;+0100
2948d9839c944aae3aa35a7a9f2380b518fde266;Dennis Yurichev;Tue;Nov;28;21;09;37;2017;+0200
ed06b5292082f32c0d08551a70623075c07e056b;BlueSkeye;Tue;Nov;28;19;42;35;2017;+0100
6d0513c3a95725580aabf5a008c24b7c4f9c2540;BlueSkeye;Tue;Nov;28;19;29;25;2017;+0100
eb222c8a2e8398b5541d2cf974cad781e03d486e;Dennis Yurichev;Tue;Nov;28;00;56;56;2017;+0200
da1eb9e8fe4f37bfd6472b63d1e8bae7b47043ee;BlueSkeye;Mon;Nov;27;23;14;32;2017;+0100
d0bbb3da4a992f9a898205416312235936cbc6c4;Dennis Yurichev;Mon;Nov;27;23;40;43;2017;+0200
1ee38aa421b305c3ff3bbfee09b0096e1902e086;BlueSkeye;Mon;Nov;27;22;25;48;2017;+0100
6619b83df992afdf0258a1b9d7f4f64b284e27e1;Dennis Yurichev;Mon;Nov;27;22;44;10;2017;+0200
7931460365ea88700484f42987a62ceb9b9f37a2;BlueSkeye;Mon;Nov;27;21;18;28;2017;+0100
a65d999bc8c9d0af4ff1711d4f14b430626fa1f7;BlueSkeye;Mon;Nov;27;21;08;30;2017;+0100
c1b339767143616b27f82bee5e8f13413d2b1f92;BlueSkeye;Mon;Nov;27;21;05;22;2017;+0100
868668fbc4670e95b09028f9a9ed1f167ca0ceb5;BlueSkeye;Mon;Nov;27;20;36;40;2017;+0100
b221de0c1ed731b30bf0078af66ec1013ee763fd;BlueSkeye;Mon;Nov;27;20;28;13;2017;+0100
402724a59ba947384bba591940827eb685b56f72;Dennis Yurichev;Mon;Nov;27;11;07;17;2017;+0200
c6b6ef3eee17b7254972512b55e06755e3ae0627;Marc Remy;Mon;Nov;27;07;16;50;2017;+0100
159a811e7cf5a8878258617959b795cf4bca7e65;Dennis Yurichev;Sun;Nov;26;10;21;04;2017;+0200
d64f48c2a13d4b1f1a5a245beb3be765d4c70c3e;Dennis Yurichev;Sun;Nov;26;09;57;54;2017;+0200
ce6d9d57e074a97f95fc09d6917b12ca87a682d5;Dennis Yurichev;Sun;Nov;26;09;56;49;2017;+0200
18c557f182e8c51889eecd2e8c068449d72e6d5b;BlueSkeye;Sat;Nov;25;22;09;07;2017;+0100
3ccef9f1fb02c5ed7a824f2a7da35c33eac02854;Marc Remy;Sat;Nov;25;22;07;22;2017;+0100
425fa8d753f846058b1a5023a6ccc73c6b23107a;BlueSkeye;Sat;Nov;25;21;59;19;2017;+0100
f41df35965c91e1080f85fcebe4ed07a348bf6bf;Dennis Yurichev;Sat;Nov;25;21;40;13;2017;+0200
e573b1ac113e1368c0a0c9ab30d864a409475b1a;BlueSkeye;Sat;Nov;25;20;39;39;2017;+0100
8bbc73ee177ed4759eba62f38d2046f51d2b7b36;Marc Remy;Sat;Nov;25;20;31;53;2017;+0100
afc03a1d29fd6a54d410985023ef22a9daa9692c;Marc Remy;Sat;Nov;25;20;21;47;2017;+0100
d7b98efc3406c76e59ff6f7070002b70e4b237db;Marc Remy;Sat;Nov;25;14;26;51;2017;+0100
2b4f964690cd0b6c73a23182dc7538acc5be2650;BlueSkeye;Sat;Nov;25;15;19;59;2017;+0100
3181dd057324520242d111748a3a1f6c9bbc95f0;BlueSkeye;Sat;Nov;25;15;12;41;2017;+0100
ff044e8a4fb42ca51c5c116df76aa4ace25371c8;BlueSkeye;Sat;Nov;25;13;45;03;2017;+0100
89ce6ded9e7add856110cbad0ed0d387e6ee3498;Dennis Yurichev;Sat;Nov;25;09;26;02;2017;+0200
e3310fa32937c5a7f82bbe2f26f74871e586f8f6;Dennis Yurichev;Sat;Nov;25;09;24;38;2017;+0200
c0f3fa06d8512b00cb4249e203a624f82a4bceb0;BlueSkeye;Fri;Nov;24;22;46;38;2017;+0100
a2f5ffbe7f0b94c99c03eb740cc83870ef62becc;BlueSkeye;Fri;Nov;24;21;34;19;2017;+0100
03b75ba7e369bfdc10e5ebd381f39c71c9d59e07;BlueSkeye;Fri;Nov;24;21;22;01;2017;+0100
ca93c3f030c3c23bd136eb714cfdd2ed322f7ebf;Dennis Yurichev;Fri;Nov;24;21;09;24;2017;+0200
7dcaa382aa69f6e3df7745b1dbbb00c783c149d6;Dennis Yurichev;Fri;Nov;24;18;28;44;2017;+0200
99d804657e5888277bcd91cb26824182ee234b5e;Dennis Yurichev;Fri;Nov;24;17;41;48;2017;+0200
302bda055be3c7018ae3ba907ee9ced8f81bf5f8;shmz;Fri;Nov;24;21;07;42;2017;+0900
7a061b369f25161e293576b0eb4d1489d1c87263;shmz;Fri;Nov;24;20;11;20;2017;+0900
b96e54739772eba016cdbaf2dd77cc932cd3528a;shmz;Fri;Nov;24;18;39;11;2017;+0900
02d506ad85d5b20bd07cc33286e3daaf3f01401f;shmz;Mon;Nov;20;14;40;59;2017;+0900
a9672a228716216fe5dfef291a20fe402c8b56ee;Dennis Yurichev;Fri;Nov;24;07;56;30;2017;+0200
96666d35825a470ab534d1c9ecd0f7204639027b;Dennis Yurichev;Fri;Nov;24;07;50;48;2017;+0200
b0ee6cd2afd93c14749be7e03bd707deed909950;Dennis Yurichev;Fri;Nov;24;07;49;29;2017;+0200
641e6b67f8af7c5b4deb66679333718bebe209f4;BlueSkeye;Thu;Nov;23;23;05;19;2017;+0100
4dc1fe6f69d602b847c4ad79369299792d900065;Marc Remy;Thu;Nov;23;22;12;50;2017;+0100
fa538b5dd04669e2f64166f97200b0dc3227dd1b;BlueSkeye;Thu;Nov;23;20;38;40;2017;+0100
7e0c097c70c261120b355457737ff6a7d7a9e9b7;BlueSkeye;Thu;Nov;23;18;13;43;2017;+0100
4b3a50aa0f7f9de3d4711e61fec015086c1f493e;BlueSkeye;Thu;Nov;23;18;03;20;2017;+0100
6480c8a93591042fb52c068336dec65a8d78be4e;BlueSkeye;Thu;Nov;23;17;58;21;2017;+0100
b719c4e4a4063210f80eed8896036be28641b482;Dennis Yurichev;Thu;Nov;23;08;04;20;2017;+0200
281b1cad333a971c231d948a5c8afa87e52a359c;Dennis Yurichev;Thu;Nov;23;08;00;58;2017;+0200
7905a60aedc88f479027c62add8a0f773a0eb528;Dennis Yurichev;Thu;Nov;23;08;00;36;2017;+0200
6c622998c8e66dde99396860187a007f46312262;Marc Remy;Wed;Nov;22;21;02;44;2017;+0100
a533de2a5701b38bb0adbd219055defc30a5baf6;Dennis Yurichev;Wed;Nov;22;06;47;41;2017;+0200
5256491fdd4fb342296d3bfec59de4b14fd16fb7;Marc Remy;Tue;Nov;21;22;06;23;2017;+0100
bf498ceaef0214b727db47ce7c1f3584a9e6aa47;Dennis Yurichev;Tue;Nov;21;09;37;59;2017;+0200
4fee833f70cd440e10bcc72b9b030a96003c8999;Dennis Yurichev;Tue;Nov;21;09;37;51;2017;+0200
d2c5113da5031b198d0dfdcf8727ba6ce7b4ae46;Dennis Yurichev;Tue;Nov;21;09;35;04;2017;+0200
49580477ff2f019f35034b3983c75f8ff1627865;Dennis Yurichev;Tue;Nov;21;09;34;35;2017;+0200
d574099baa829e3c6cee3b0e4aedee9d1a2f4224;Marc Remy;Mon;Nov;20;21;33;32;2017;+0100
dc85bf186ab8ad0eb0b3a1cd4399ffa461423314;Marc Remy;Mon;Nov;20;19;03;39;2017;+0100
6b3a2e00ad0e5ec17ac0ac1433fc0f113edbc020;Marc Remy;Mon;Nov;20;18;10;43;2017;+0100
38e72962642c2f4bbcd900191dbb4b6eabebcd56;Dennis Yurichev;Sun;Nov;19;12;54;37;2017;+0200
0f454cc6bc9367ad27fd9f728e8c9530b2d004a2;Dennis Yurichev;Sun;Nov;19;12;54;32;2017;+0200
c00f1869445b4eebfa6eb7f2856c15a25f5aaf01;Dennis Yurichev;Sun;Nov;19;12;54;12;2017;+0200
